ApsimVersion = 7.10
Title = bmw122
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI            ESW            SLN        WaterSD             HI           TPLA           SPLA         Height    cover_green      cover_tot      sw_supply      RootDepth            NO3    nfact_photo          Yield     GrainYield
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)             ()      (g(N)/m2)             ()             ()           (m2)           (m2)           (mm)             ()             ()           (mm)           (mm)        (kg/ha)             ()        (kg/ha)             ()
     29/10/1985               1          1.999            0.0           0.02           0.00           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         39.270          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.031         50.000          102.0          1.000            0.0          0.000
     30/10/1985               2          2.000            0.0           0.02           0.00           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         35.829          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.022         83.000          105.4          1.000            0.0          0.000
     31/10/1985               3          2.517            0.0           0.02           0.00           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         33.603          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.072        112.521          108.5          1.000            0.0          0.000
     01/11/1985               4          2.782            0.0           0.02           0.00           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.000          0.000          0.000         33.208          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          0.152        145.521          111.1          1.000            0.0          0.000
     02/11/1985               5          3.000            0.4           0.07           0.04           0.02           0.02           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.500          0.001          0.000         32.831          1.700          1.000          0.000          3.800          0.000          0.000          0.000          0.000          0.242        178.521          113.4          0.977            0.0          0.000
     03/11/1985               6          3.296            0.6           0.09           0.06           0.03           0.03           0.02           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.00           0.000          0.000          0.000          0.690          0.003          0.000         32.470          1.222          1.000          0.000         12.260          0.319          0.250          0.001          0.001          0.403        211.521          115.4          0.890            0.0          0.000
     04/11/1985               7          3.542            1.0           0.17           0.10           0.07           0.07           0.02           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          0.879          0.005          0.000         32.122          1.265          1.000          0.000         21.760          0.319          0.251          0.002          0.002          0.621        239.493          117.0          0.904            0.0          0.000
     05/11/1985               8          3.803            1.8           0.33           0.18           0.15           0.15           0.02           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          1.068          0.007          0.000         31.784          1.348          1.000          0.000         32.559          0.319          0.255          0.004          0.004          0.758        267.081          118.4          0.927            0.0          0.000
     06/11/1985               9          4.000            2.5           0.47           0.25           0.23           0.22           0.03           0.00           0.00           0.01           0.00           0.01           0.00           0.00           0.00           0.000          0.000          0.000          1.268          0.010          0.000         33.493          1.365          1.000          0.000         45.490          0.319          0.267          0.005          0.005          1.076        294.305          119.5          0.930            0.0          0.000
     07/11/1985              10          4.129            3.9           0.75           0.39           0.36           0.36           0.03           0.00           0.00           0.02           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.451          0.013          0.000         31.445          1.427          1.000          0.000         58.896          0.319          0.283          0.007          0.007          1.116        321.119          120.4          0.943            0.0          0.000
     08/11/1985              11          4.245            5.5           1.08           0.55           0.53           0.51           0.04           0.00           0.00           0.03           0.00           0.02           0.00           0.00           0.00           0.000          0.000          0.000          1.630          0.016          0.000         31.117          1.480          1.000          0.000         73.592          0.319          0.328          0.008          0.008          1.224        333.627          150.8          0.952            0.0          0.000
     09/11/1985              12          4.358            7.6           1.49           0.76           0.74           0.71           0.04           0.00           0.00           0.03           0.01           0.03           0.00           0.00           0.00           0.000          0.000          0.000          1.818          0.020          0.000         30.797          1.501          1.000          0.000         90.087          1.168          0.396          0.010          0.010          1.234        346.248          155.3          0.955            0.0          0.000
     10/11/1985              13          4.476           10.9           2.14           1.09           1.07           1.01           0.06           0.00           0.00           0.04           0.01           0.04           0.00           0.00           0.00           0.000          0.000          0.000          2.002          0.024          0.000         30.482          1.543          1.000          0.000        108.215          2.050          0.506          0.012          0.012          1.241        358.970          158.9          0.961            0.0          0.000
     11/11/1985              14          4.594           15.2           2.98           1.52           1.49           1.40           0.09           0.00           0.00           0.05           0.01           0.05           0.00           0.00           0.00           0.000          0.000          0.000          2.193          0.029          0.001         30.158          1.568          1.000          0.000        129.354          2.938          0.716          0.014          0.015          1.243        371.781          162.0          0.964            0.0          0.000
     12/11/1985              15          4.713           19.6           3.85           1.96           1.93           1.80           0.13           0.00           0.00           0.06           0.02           0.05           0.00           0.00           0.00           0.000          0.000          0.000          2.386          0.034          0.001         55.559          1.577          1.000          0.000        153.281          3.831          1.043          0.017          0.017          2.914        399.672          164.6          0.965            0.0          0.000
     13/11/1985              16          4.815           25.7           5.07           2.57           2.54           2.34           0.19           0.00           0.00           0.07           0.02           0.06           0.01           0.00           0.00           0.000          0.000          0.000          2.579          0.040          0.001         50.649          1.596          1.000          0.000        180.362          4.600          1.444          0.020          0.020          2.570        430.290          166.7          0.967            0.0          0.000
     14/11/1985              17          4.930           33.1           6.51           3.31           3.27           2.98           0.26           0.00           0.00           0.08           0.03           0.07           0.01           0.00           0.00           0.000          0.000          0.000          2.745          0.046          0.001         48.517          1.617          1.000          0.000        206.275          5.465          2.093          0.023          0.023          2.544        462.015          168.4          0.969            0.0          0.000
     15/11/1985              18          5.000           41.4           7.60           4.14           3.53           3.70           0.35           0.02           0.00           0.10           0.04           0.09           0.01           0.00           0.00           0.000          0.000          0.000          2.933          0.053          0.001         47.396          1.632          1.000          0.000        238.434          6.311          2.982          0.026          0.027          2.680        494.291          169.7          0.971            0.0          0.000
     16/11/1985              19          5.040           49.4           8.65           4.94           3.79           4.38           0.44           0.04           0.00           0.12           0.04           0.10           0.01           0.00           0.00           0.000          0.000          0.000          3.116          0.061          0.002         50.888          1.628          1.000          0.000        273.271          7.158          3.923          0.030          0.031          3.255        527.047          170.8          0.970            0.0          0.000
     17/11/1985              20          5.071           59.9          10.02           5.99           4.13           5.26           0.57           0.06           0.00           0.13           0.04           0.11           0.02           0.00           0.00           0.000          0.000          0.000          3.299          0.069          0.002         56.539          1.636          1.000          0.000        311.700          8.034          4.935          0.034          0.035          3.850        527.047          171.5          0.971            0.0          0.000
